ADD_UID,UNIT_DESIGNATOR,UNIT_NUMBER_PREFIX,UNIT_NUMBER,UNIT_NUMBER_SUFFIX,SITE_NAME,SUPER_FULL_SITE_DESCRIPTOR,CIVIC_NUMBER,CIVIC_NUMBER_SUFFIX,STREET_NAME,STREET_TYPE,IS_STREET_TYPE_PREFIX,STREET_DIRECTION,IS_STREET_DIRECTION_PREFIX,LOCALITY,LOCALITY_DESCRIPTOR,POSTAL_CODE,PROVINCE_CODE,STATUS,IS_OFFICIAL_ADDRESS,IS_PRIMARY,BLDG_UID,ADDRESS_DESCRIPTOR,SITE_POINT_DESCRIPTOR,FOOTPRINT_DESCRIPTOR,FOOTPRINT_ID,IS_NON_CIVIC_ADDRESS,NARRITIVE_LOCATION,IS_MAILING_ADDRESS,MAIL_PROVIDER,IS_ANNUNCIATOR,NUM_OF_UNITS,NEIGHBOURHOOD,ADDRESS_NOTES,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,PARENT_UID,FULL_ADDRESS,LAT,LONG
VAD10286,,,,,Fairview Crescent Residence (Unit 4),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2744,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192218,VAD11162,2744 Fairview Crescent,-123.239113,49.263225
VAD10050,Building,,21,,TRIUMF - Trailer A,TRIUMF,4004,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 2A3,BC,Current,1,1,VBL10038,OtherBuilding,Rooftop,Building,VBL10038,0,,0,,,0,Academic,,,,RACHELW,20200618184803,VAD10741,"4004 Wesbrook Mall, Building 21",-123.230341,49.246579
VAD10601,,,,,Thunderbird Residence - Front Desk ,,6335,,Thunderbird,Crescent,0,,0,Vancouver,Municipality,V6T 2G9,BC,Current,1,0,VBL10215,Complex,Rooftop,Complex,,0,,1,CampusMail,0,,Academic,,,,JULIAZ,20220607184949,,6335 Thunderbird Crescent,-123.249193,49.259328
VAD11085,Building,,2,,Thunderbird Residence - Coast,Thunderbird Residence ,6335,,Thunderbird,Crescent,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10121,CampusBuilding,Rooftop,Building,VBL10121,0,,0,,1,0,Academic,,,,JULIAZ,20220607184949,VAD10601,"6335 Thunderbird Crescent, Building 2",-123.250406,49.258894
VAD10772,,,,,Cascara House,,6385,,Hawthorn,Lane,0,,0,Vancouver,Municipality,V6T 0C1,BC,Current,1,1,VBL10347,NeighbourhoodBldg,FrontDoor,Building,VBL10041,0,,1,CanadaPost,,36,Hawthorn,,,,JULIAZ,20220607184949,,6385 Hawthorn Lane,-123.249554,49.258272
VAD11147,Building,,1,,Walter H. Gage Residence - Commonsblock,Walter H. Gage Residence,5959,,Student Union,Boulevard,0,,0,Vancouver,Municipality,V6T 1K2,BC,Current,1,1,VBL10263,CampusBuilding,FrontDoor,Building,VBC10018,0,,0,,1,366,Academic,,,,JULIAZ,20220607162717,VAD10613,"5959 Student Union Boulevard, Building 1",-123.249617,49.269436
VAD11215,Building,,5,,Walter H. Gage Residence - Apartments,Walter H. Gage Residence,5959,,Student Union,Boulevard,0,,0,Vancouver,Municipality,V6T 1K2,BC,Current,1,1,VBL10301,CampusBuilding,FrontDoor,Building,VBC10018,0,,0,,,0,Academic,,RACHELW,20210917213242,JULIAZ,20220607162717,VAD10613,"5959 Student Union Boulevard, Building 5",-123.248902,49.2702
VAD10104,,,,,P. A. Woodward Instructional Resources Centre (IRC),,2194,,Health Sciences,Mall,0,,0,Vancouver,Municipality,V6T 1Z3,BC,Current,1,1,VBL10102,CampusBuilding,FrontDoor,Building,VBL10102,0,,1,CampusMail,1,0,Academic,,,,JULIAZ,20220607170410,,2194 Health Sciences Mall,-123.247336,49.264803
VAD10865,,,,,Nobel Biocare Oral Health Centre,David Strangway,2151,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 1Z3,BC,Current,1,0,VBL10070,Occupant,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,0,University Blvd,,,,JULIAZ,20220607170410,,2151 Wesbrook Mall,-123.245555,49.265894
VAD11031,,,,,David Strangway Building,,5950,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z3,BC,Current,1,1,VBL10070,CampusBuilding,FrontDoor,Building,VBL10070,0,,1,CanadaPost,1,0,University Blvd,,,,JULIAZ,20220607170410,VAD11031,5950 University Boulevard,-123.246045,49.266004
VAD10417,,,,,Sandringham,,5650,,Hampton,Place,0,,0,Vancouver,Municipality,V6T 2G5,BC,Current,1,1,VBL10106,NeighbourhoodBldg,FrontDoor,Building,VBL10106,0,,1,CanadaPost,,32,Hampton Place,,,,JULIAZ,20220607192407,,5650 Hampton Place,-123.233503,49.258282
VAD11071,,,,,Thames Court,,5880,,Hampton,Place,0,,0,Vancouver,Municipality,V6T 2E9,BC,Current,1,1,VBL10253,NeighbourhoodBldg,Rooftop,Building,VBL10253,0,,1,CanadaPost,,86,Hampton Place,,,,JULIAZ,20220607192407,,5880 Hampton Place,-123.236599,49.257487
VAD10450,,,,,tə šxʷhəleləm̓s tə k̓ʷaƛ̓kʷəʔaʔɬ (Saltwater) - sqimǝk̓ʷ lelǝm̓ (Herring),tə šxʷhəleləm̓s tə k̓ʷaƛ̓kʷəʔaʔɬ (Saltwater),1945,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 1K2,BC,Current,1,1,VBL10383,CampusBuilding,FrontDoor,Building,VBL10383,0,,0,CampusMail,,,Academic,,,,RACHELW,20220712030707,VAD11213,1945 Wesbrook Mall,-123.247887,49.269395
VAD11207,Building,,2,,Plant Science Field Station,Totem Field Studios,2613,,West,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10433,CampusBuilding,FrontDoor,Building,VBL10433,0,,0,,0,0,Academic,,RACHELW,20200626212551,JULIAZ,20220607191957,VAD11093,"2613 West Mall, Building 2",-123.249349,49.256216
VAD10586,House,,5,,Totem Park Residence - Dene House,Totem Park Residence - Totem 2 -- Totem Park Residence,2525,,West,Mall,0,,0,Vancouver,Municipality,V6T 1W9,BC,Current,1,0,VBL10126,IndoorArea,FrontDoor,IndoorArea,,0,,0,,1,,Academic,,,,JULIAZ,20220607184949,VAD10543,"2525 West Mall, House 5",-123.253235,49.258795
VAD11208,Building,,1,,Plant Science Garage,Totem Field Studios,2613,,West,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10432,CampusBuilding,FrontDoor,Building,VBL10432,0,,0,,0,0,Academic,,RACHELW,20200626212557,JULIAZ,20220607191957,VAD11093,"2613 West Mall, Building 1",-123.249108,49.256345
VAD11104,Building,,3,,UBC Botanical Garden - Campbell Building,UBC Botanical Garden,6804,,Marine,Drive,0,SW,1,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10006,CampusBuilding,FrontDoor,Building,VBL10006,0,,0,,0,,Academic,,,,JULIAZ,20220607191957,VAD11140,"6804 SW Marine Drive, Building 3",-123.251067,49.253964
VAD11122,Building,,1,,UBC Botanical Garden - Shop/Gatehouse Entrance,UBC Botanical Garden,6804,,Marine,Drive,0,SW,1,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10419,CampusBuilding,FrontDoor,Building,VBL10419,0,,0,,0,0,Academic,,,,JULIAZ,20220607191957,VAD11140,"6804 SW Marine Drive, Building 1",-123.250619,49.254049
VAD11140,,,,,UBC Botanical Garden,,6804,,Marine,Drive,0,SW,1,Vancouver,Municipality,V6T 1Z4,BC,Current,1,0,VBL10419,Complex,FrontGate,SecureOutdoorArea,,0,,1,CampusMail,0,0,Academic,,,,JULIAZ,20220607191957,,6804 SW Marine Drive,-123.250619,49.254049
VAD11112,,,,,UBC Botanical Garden - Scholars' Retreat,UBC Botanical Garden,6380,,Stadium,Road,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10004,CampusBuilding,FrontDoor,Building,VBL10004,0,,1,CampusMail,0,0,Academic,,,,JULIAZ,20220607191957,VAD11140,6380 Stadium Road,-123.246835,49.255045
VAD11197,Building,,6,,UBC Botanical Garden - Alpine Greenhouse,UBC Botanical Garden,6804,,Marine,Drive,0,SW,1,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10431,CampusBuilding,FrontDoor,Building,VBL10431,0,,0,,0,0,Academic,,RACHELW,20200618223225,JULIAZ,20220607191957,VAD11140,"6804 SW Marine Drive, Building 6",-123.245912,49.253656
VAD10214,,,,,tə šxʷhəleləm̓s tə k̓ʷaƛ̓kʷəʔaʔɬ (Saltwater) - sɬewət̕ lelǝm̓ (Sea Otter),tə šxʷhəleləm̓s tə k̓ʷaƛ̓kʷəʔaʔɬ (Saltwater),1885,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 1K2,BC,Current,1,1,VBL10384,CampusBuilding,FrontDoor,Building,VBL10384,0,,0,CampusMail,,,Academic,,,,RACHELW,20220712030709,VAD11213,1885 Wesbrook Mall,-123.248116,49.270062
VAD10135,,,,,Ivy on the Park - Highrise,Ivy on the Park ,5629,,Birney,Avenue,0,,0,Vancouver,Municipality,V6S 0L5,BC,Current,1,1,VBL10265,NeighbourhoodBldg,FrontDoor,Building,VBL10265,0,,1,CanadaPost,,180,Wesbrook Place,,RACHELW,20181211195411,JULIAZ,20220607205028,VAD11164,5629 Birney Avenue,-123.231046,49.254594
VAD10226,,,,,Granite Terrace 2 - Offices,,5923,,Berton,Avenue,0,,0,Vancouver,Municipality,V6S 0B3,BC,Current,1,1,VBL10414,NeighbourhoodBldg,FrontDoor,Building,VBL10414,0,,1,CanadaPost,,0,Wesbrook Place,,,,JULIAZ,20220607205028,,5923 Berton Avenue,-123.236262,49.255085
VAD10581,,,,,Sage,,5782,,Berton,Avenue,0,,0,Vancouver,Municipality,V6S 0C1,BC,Current,1,1,VBL10187,NeighbourhoodBldg,FrontDoor,Building,VBL10187,0,,1,CanadaPost,,115,Wesbrook Place,,,,JULIAZ,20220607205028,,5782 Berton Avenue,-123.233783,49.255395
VAD10606,,,,,Granite Terrace - Save-on-Foods,Granite Terrace,5945,,Berton,Avenue,0,,0,Vancouver,Municipality,V6S 0B3,BC,Current,1,0,VBL10164,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,,0,Wesbrook Place,,,,JULIAZ,20220607205028,VAD10225,5945 Berton Avenue,-123.236554,49.254766
VAD10615,,,,,Granite Terrace - Save-on-Foods - Moveator and Underground Parking Annunciator,Granite Terrace,5940,,Berton,Avenue,0,,0,Vancouver,Municipality,V6S 0B3,BC,Current,1,0,VBL10164,Emergency,EmergencyAccess,,,0,,0,,1,0,Wesbrook Place,,,,JULIAZ,20220607205028,VAD10225,5940 Berton Avenue,-123.236336,49.254661
VAD11026,,,,,Crescent West,,5879,,Gray,Avenue,0,,0,Vancouver,Municipality,V6S 0A9,BC,Current,1,1,VBL10219,NeighbourhoodBldg,FrontDoor,Building,VBL10219,0,,1,CanadaPost,1,24,Wesbrook Place,,,,JULIAZ,20220607205028,,5879 Gray Avenue,-123.233025,49.252869
VAD10408,,,,,Sail - Building 2,,5981,,Gray,Avenue,0,,0,Vancouver,Municipality,V6S 0G1,BC,Current,1,1,VBL10390,NeighbourhoodBldg,FrontDoor,Building,VBL10390,0,,1,CanadaPost,,77,Wesbrook Place,,,,JULIAZ,20220607210932,,5981 Gray Avenue,-123.234865,49.252638
VAD10172,,,,,Mundell House,,6038,,Birney,Avenue,0,,0,Vancouver,Municipality,V6S 0L4,BC,Current,1,1,VBL10213,NeighbourhoodBldg,FrontDoor,Building,VBL10213,0,,1,CanadaPost,1,136,Wesbrook Place,,RACHELW,20181211201435,JULIAZ,20220607210932,,6038 Birney Avenue,-123.236351,49.253013
VAD10539,Building,,4,,Totem Park Residence - q̓ələχən House  / Totem 4,Totem Park Residence,2525,,West,Mall,0,,0,Vancouver,Municipality,V6T 1W9,BC,Current,1,1,VBL10016,CampusBuilding,FrontDoor,Building,VBL10016,0,,0,,1,,Academic,,,,RACHELW,20220712031357,VAD10602,"2525 West Mall, Building 4",-123.25133,49.259087
VAD10540,Building,,5,,Totem Park Residence - həm̓ləsəm̓ House / Totem 5,Totem Park Residence,2525,,West,Mall,0,,0,Vancouver,Municipality,V6T 1W9,BC,Current,1,1,VBL10128,CampusBuilding,FrontDoor,Building,VBL10128,0,,0,,,,Academic,,,,RACHELW,20220712031423,VAD10602,"2525 West Mall, Building 5",-123.251226,49.258939
VAD10477,,,,,Acadia Modular Child Care 2 - Barish,,2835,,Revelstoke,Court,0,,0,Vancouver,Municipality,V6T 1S1,BC,Current,1,1,VBL10373,CampusBuilding,FrontGate,Building,VBL10373,0,,1,CampusMail,,,Academic,,,,RACHELW,20220608152950,,2835 Revelstoke Court,-123.235169,49.260536
VAD10478,,,,,Acadia Modular Child Care 3 - Willow,,2845,,Revelstoke,Court,0,,0,Vancouver,Municipality,V6T 1S1,BC,Current,1,1,VBL10375,CampusBuilding,FrontGate,Building,VBL10375,0,,1,CampusMail,,,Academic,,,,RACHELW,20220608152950,,2845 Revelstoke Court,-123.235088,49.260768
VAD10222,,,,,Georgia Point,,3381,,Ross,Drive,0,,0,Vancouver,Municipality,V6S 0L2,BC,Current,1,1,VBL10247,NeighbourhoodBldg,FrontDoor,Building,VBL10247,0,,1,CanadaPost,,159,Wesbrook Place,,RACHELW,20181211191835,JULIAZ,20220607211258,,3381 Ross Drive,-123.239023,49.251855
VAD11105,,,,,UBC Farm,,3461,,Ross,Drive,0,,0,Vancouver,Municipality,V6T 1W5,BC,Current,1,0,VBL10014,Complex,FrontGate,Complex,,0,,1,CampusMail,0,,Academic,,,,JULIAZ,20220607211258,,3461 Ross Drive,-123.237372,49.250754
VAD11132,,,,,UBC Farm - Yurt,UBC Farm,3465,,Ross,Drive,0,,0,Vancouver,Municipality,V6T 1W5,BC,Current,1,1,VBL10391,CampusBuilding,FrontDoor,Building,VBL10391,0,,0,,0,,Academic,,,,JULIAZ,20220607211258,VAD11105,3465 Ross Drive,-123.239853,49.25124
VAD11133,Building,,4,,UBC Farm - Botany Greenhouse 2,UBC Farm,3461,,Ross,Drive,0,,0,Vancouver,Municipality,V6T 1W5,BC,Current,1,1,VBL10012,CampusBuilding,FrontDoor,Building,VBL10012,0,,0,,0,,Academic,,,,JULIAZ,20220607211258,VAD11105,"3461 Ross Drive, Building 4",-123.239095,49.251072
VAD11134,Building,,3,,UBC Farm - Botany Greenhouse 1,UBC Farm,3461,,Ross,Drive,0,,0,Vancouver,Municipality,V6T 1W5,BC,Current,1,1,VBL10009,CampusBuilding,FrontDoor,Building,VBL10009,0,,0,,0,,Academic,,,,JULIAZ,20220607211258,VAD11105,"3461 Ross Drive, Building 3",-123.239042,49.251167
VAD11135,Building,,2,,UBC Farm - Greenhouse,UBC Farm,3461,,Ross,Drive,0,,0,Vancouver,Municipality,V6T 1W5,BC,Current,1,1,VBL10015,CampusBuilding,FrontDoor,Building,VBL10015,0,,0,,0,,Academic,,,,JULIAZ,20220607211258,VAD11105,"3461 Ross Drive, Building 2",-123.239714,49.251432
VAD11136,Building,,1,,UBC Farm - Forestry Field House,UBC Farm,3461,,Ross,Drive,0,,0,Vancouver,Municipality,V6T 1W5,BC,Current,1,1,VBL10014,CampusBuilding,Rooftop,Building,VBL10014,0,,0,,0,,Academic,,,,JULIAZ,20220607211258,VAD11105,"3461 Ross Drive, Building 1",-123.240025,49.251525
VAD10476,,,,,Acadia Modular Child Care 1 - Saw-Whet,,2850,,Salmo,Court,0,,0,Vancouver,Municipality,V6T 1S1,BC,Current,1,1,VBL10372,CampusBuilding,FrontGate,Building,VBL10372,0,,1,CampusMail,,,Academic,,,,RACHELW,20220608153204,,2850 Salmo Court,-123.236127,49.26032
VAD10475,,,,,Wood Drying Laboratory,,2324,,West,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10285,CampusBuilding,FrontDoor,Building,VBL10285,0,,1,CampusMail,1,0,Academic,,,,JULIAZ,20220607174551,,2324 West Mall,-123.252322,49.261455
VAD10017,,,,,Hugh Dempster Pavilion,,6245,,Agronomy,Road,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10363,CampusBuilding,FrontDoor,Building,VBL10363,0,,1,CampusMail,1,0,Academic,,,,JULIAZ,20220607174551,,6245 Agronomy Road,-123.24812,49.261179
VAD10722,,,,,Civil and Mechanical Engineering Building,,6250,,Applied Science,Lane,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10329,CampusBuilding,FrontDoor,Building,VBL10329,0,,1,CampusMail,1,0,Academic,,,,JULIAZ,20220607174551,,6250 Applied Science Lane,-123.249239,49.262685
VAD10065,,,,,Engineering High Head Room Laboratory,Civil and Mechanical Engineering Labs,2225,,East,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,0,VBL10330,Occupant,FrontDoor,IndoorArea,,0,,1,CampusMail,1,0,Academic,,,,JULIAZ,20220607174551,VAD10732,2225 East Mall,-123.248903,49.263568
VAD10844,,,,,Earthquake Engineering Research Facility,Civil and Mechanical Engineering Labs,2235,,East,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,0,VBL10330,Occupant,FrontDoor,IndoorArea,,0,,1,CampusMail,0,0,Academic,,,,JULIAZ,20220607174551,VAD10732,2235 East Mall,-123.248845,49.263509
VAD10111,,,,,Life Sciences Centre,,2350,,Health Sciences,Mall,0,,0,Vancouver,Municipality,V6T 1Z3,BC,Current,1,1,VBL10111,CampusBuilding,FrontDoor,Building,VBL10111,0,,1,CampusMail,1,0,Academic,,,,JULIAZ,20220607174551,,2350 Health Sciences Mall,-123.246025,49.262394
VAD11126,,,,,UBC Hospital - Koerner Pavilion,,2211,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 1Z3,BC,Current,1,1,VBL10318,OtherBuilding,FrontDoor,Building,VBL10318,0,,1,CampusMail,0,0,Academic,,,,JULIAZ,20220607174551,,2211 Wesbrook Mall,-123.245555,49.264162
VAD11131,,,,,UBC Hospital - Purdy Pavilion,,2221,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 1Z9,BC,Current,1,1,VBL10388,OtherBuilding,FrontDoor,Building,VBL10388,0,,1,CampusMail,0,0,Academic,,,,JULIAZ,20220607174551,,2221 Wesbrook Mall,-123.245922,49.263451
VAD11205,,,,,Arts Student Centre,,1860,,East,Mall,0,,0,Vancouver,Municipality,V6T 1Z1,BC,Current,1,1,VBL10426,CampusBuilding,FrontDoor,Building,VBL10426,0,,1,CampusMail,1,0,Academic,,RACHELW,20200618232358,RACHELW,20220110062635,,1860 East Mall,-123.253175,49.269219
VAD10109,,,,,"Ivy on the Park - Townhomes (North, South 1 & South 2)",Ivy on the Park,5681,,Birney,Avenue,0,,0,Vancouver,Municipality,V6S 0A5,BC,Current,1,1,VBL10264,NeighbourhoodBldg,FrontDoor,Building,VBL10264,0,,1,CanadaPost,,45,Wesbrook Place,Address for both North and South Townhouses,RACHELW,20181211195415,RACHELW,20220110062339,VAD11164,5681 Birney Avenue,-123.231815,49.254572
VAD10215,Building,,1,,tə šxʷhəleləm̓s tə k̓ʷaƛ̓kʷəʔaʔɬ (Saltwater) - qʷta:yθǝn lelǝm̓ (Sturgeon),tə šxʷhəleləm̓s tə k̓ʷaƛ̓kʷəʔaʔɬ (Saltwater),5955,,Student Union,Boulevard,0,,0,Vancouver,Municipality,V6T 1K2,BC,Current,1,1,VBL10378,CampusBuilding,FrontDoor,Building,VBL10378,0,,0,CampusMail,,,Academic,,,,RACHELW,20220110062551,VAD11213,"5955 Student Union Boulevard, Building 1",-123.248612,49.269118
VAD10216,,,,,tə šxʷhəleləm̓s tə k̓ʷaƛ̓kʷəʔaʔɬ (Saltwater) - q̓əlɬaləməcən lelǝm̓ (Orca),tə šxʷhəleləm̓s tə k̓ʷaƛ̓kʷəʔaʔɬ (Saltwater),5965,,Student Union,Boulevard,0,,0,Vancouver,Municipality,V6T 1K2,BC,Current,1,1,VBL10381,CampusBuilding,FrontDoor,Building,VBL10381,0,,0,CampusMail,,,Academic,,,,RACHELW,20220110062555,VAD11213,5965 Student Union Boulevard,-123.249343,49.268851
VAD10305,,,,,Fairview Crescent Residence (Unit 11),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2769,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,JULIAZ,20220607180514,VAD11161,2769 Fairview Crescent,-123.238953,49.262648
VAD10484,,,,,Acadia House - 1 (101-104),Acadia House -- Acadia Park & Fairview Crescent Residence,2710,,Acadia,Road,0,,0,Vancouver,Municipality,V6T 1R9,BC,Current,1,0,VBL10308,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,0,9,Academic,,,,JULIAZ,20220607180514,VAD10483,2710 Acadia Road,-123.235851,49.262924
VAD10014,,,,,Henry Angus Building,,2053,,Main,Mall,0,,0,Vancouver,Municipality,V6T 1Z2,BC,Current,1,1,VBL10067,CampusBuilding,FrontDoor,Building,VBL10067,0,,1,CampusMail,1,0,Academic,,,,JULIAZ,20220606232800,,2053 Main Mall,-123.253537,49.265068
VAD10210,,,,,Jack Bell Building for the School of Social Work,,2080,,West,Mall,0,,0,Vancouver,Municipality,V6T 1Z2,BC,Current,1,1,VBL10081,CampusBuilding,FrontDoor,Building,VBL10081,0,,1,CampusMail,1,0,Academic,,,,JULIAZ,20220606232800,,2080 West Mall,-123.255021,49.264305
VAD10360,Building,,13,,Place Vanier Residence - Aldyen Hamber House,Place Vanier Residence,1935,,Lower,Mall,0,,0,Vancouver,Municipality,V6T 1X1,BC,Current,1,1,VBL10325,CampusBuilding,FrontDoor,Building,VBL10325,0,,0,,1,1276,Academic,,,,JULIAZ,20220606232800,VAD10604,"1935 Lower Mall, Building 13",-123.25896,49.265159
VAD10363,Building,,6,,Place Vanier Residence - Cariboo House,Place Vanier Residence,1935,,Lower,Mall,0,,0,Vancouver,Municipality,V6T 1X1,BC,Current,1,1,VBL10360,CampusBuilding,FrontDoor,Building,VBL10360,0,,0,,1,1276,Academic,,,,JULIAZ,20220606232800,VAD10604,"1935 Lower Mall, Building 6",-123.258813,49.26363
VAD10364,Building,,1,,Place Vanier Residence - Commonsblock,Place Vanier Residence,1935,,Lower,Mall,0,,0,Vancouver,Municipality,V6T 1X1,BC,Current,1,1,VBL10108,CampusBuilding,FrontDoor,Building,VBL10108,0,,0,,1,1276,Academic,,,,JULIAZ,20220606232800,VAD10604,"1935 Lower Mall, Building 1",-123.258822,49.26488
VAD10365,Building,,10,,Place Vanier Residence - Dorothy Mawdsley House,Place Vanier Residence,1935,,Lower,Mall,0,,0,Vancouver,Municipality,V6T 1X1,BC,Current,1,1,VBL10267,CampusBuilding,FrontDoor,Building,VBL10267,0,,0,,1,1276,Academic,,,,JULIAZ,20220606232800,VAD10604,"1935 Lower Mall, Building 10",-123.259342,49.264747
VAD10107,,,,,Berwick Memorial Centre - Daycare,Berwick Memorial Centre,2767,,Osoyoos,Crescent,0,,0,Vancouver,Municipality,V6T 1X7,BC,Current,1,0,VBL10155,IndoorArea,FrontDoor,IndoorArea,,0,,1,CampusMail,0,0,Academic,,,,RACHELW,20220127050440,VAD10816,2767 Osoyoos Crescent,-123.239348,49.260495
VAD10371,Building,,7,,Place Vanier Residence - Robson House,Place Vanier Residence,1935,,Lower,Mall,0,,0,Vancouver,Municipality,V6T 1X1,BC,Current,1,1,VBL10358,CampusBuilding,FrontDoor,Building,VBL10358,0,,0,,1,1276,Academic,,,,JULIAZ,20220606232800,VAD10604,"1935 Lower Mall, Building 7",-123.25825,49.264022
VAD10604,,,,,Place Vanier Residence - Front Desk,,1935,,Lower,Mall,0,,0,Vancouver,Municipality,V6T 1X1,BC,Current,1,0,VBL10108,Complex,Rooftop,Complex,,0,,1,CampusMail,0,,Academic,,,,JULIAZ,20220606232800,,1935 Lower Mall,-123.258822,49.26488
VAD10724,,,,,University RCMP,,2990,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 2B7,BC,Current,1,1,VBL10046,OtherBuilding,FrontDoor,Building,VBL10046,0,,1,CampusMail,,0,Academic,,,,RACHELW,20220127055542,,2990 Wesbrook Mall,-123.238541,49.25902
VAD10725,,,,,Vancouver Fire Rescue Services - No. 10 Firehall,Public Safety Building - RCMP,2992,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 2B7,BC,Current,1,0,VBL10046,Occupant,FrontDoor,IndoorArea,,0,,1,CampusMail,,0,Academic,,,,RACHELW,20220127055125,VAD10724,2992 Wesbrook Mall,-123.238245,49.258699
VAD10845,,,,,Doug Mitchell Thunderbird Sports Centre - Thunderbird Arena,Doug Mitchell Thunderbird Sports Centre,2555,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 1Z3,BC,Current,1,0,VBL10307,IndoorArea,FrontDoor,IndoorArea,,0,,0,,1,0,Academic,,,,RACHELW,20220127055130,VAD10845,2555 Wesbrook Mall,-123.241335,49.260534
VAD11035,,,,,Dorothy Somerset Studios,,6361,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z2,BC,Current,1,1,VBL10130,CampusBuilding,FrontDoor,Building,VBL10130,0,,1,CampusMail,0,0,Academic,,,,JULIAZ,20220606232800,,6361 University Boulevard,-123.254709,49.264667
VAD11194,,,,,UBC Water Pump Station,,6355,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z2,BC,Current,1,1,VBL10420,CampusBuilding,FrontDoor,Building,VBL10420,0,,1,CampusMail,,,Academic,,carmen.rida@ubc.ca,20200310000149,JULIAZ,20220606232800,,6355 University Boulevard,-123.254211,49.264664
VAD10617,Building,,1,,Acadia Community Centre,Acadia Park & Fairview Crescent Residence,2707,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2E5,BC,Current,1,1,VBL10185,CampusBuilding,FrontDoor,Building,VBL10185,0,,0,,1,0,Academic,,,,JULIAZ,20220607180514,VAD10528,"2707 Tennis Crescent, Building 1",-123.23729,49.262715
VAD11167,,,,,Acadia Park Presidents Row,Acadia Park & Fairview Crescent Residence,5501,,Presidents,Row,0,,0,Vancouver,Municipality,V6T 1L5,BC,Current,1,1,VBL10295,CampusBuilding,FrontDoor,Building,VBL10295,0,,0,,,1,Academic,,,,JULIAZ,20220607180514,VAD10528,5501 Presidents Row,-123.238075,49.265591
VAD10882,,,,,Acadia Park Highrise,Acadia Park & Fairview Crescent Residence,2725,,Melfa,Road,0,,0,Vancouver,Municipality,V6T 1N4,BC,Current,1,1,VBL10260,CampusBuilding,FrontDoor,Building,VBL10260,0,,1,CampusMail,,101,Academic,,,,JULIAZ,20220607180514,VAD10528,2725 Melfa Road,-123.236888,49.26242
VAD10958,,,,,Acadia Park Residence - Tennis Crescent (2663),Acadia Park Residence - Tennis Crescent -- Acadia Park & Fairview Crescent Residence,2663,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2C1,BC,Current,1,0,VBL10436,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,JULIAZ,20220607180514,VAD10574,2663 Tennis Crescent,-123.237542,49.262951
